n,crude,importance
5380,0.000136464,0.0191713
5380,0.0192355,0.0403961
5380,0.0139644,0.0200319
5380,0.0164741,0.0369566
5380,0.0260372,0.00596067
5380,0.055131,0.00249975
5380,0.0496936,0.0104138
5380,0.000668233,0.017476
5380,0.00699421,0.00125074
5380,0.0282287,0.0297172
5380,0.0213785,0.0147741
5380,0.0538669,0.0329246
5380,0.0402313,0.0722904
5380,0.00378028,0.027965
5380,0.0331996,0.0378826
5380,0.0164335,0.0139785
5380,0.0185394,0.0215275
5380,0.0653671,0.0080136
5380,0.0462755,0.0224807
5380,0.0278834,0.0224822
5380,0.0030918,0.0135418
5380,0.0194947,0.000617148
5380,0.00530951,0.000107233
5380,0.0431717,0.00546299
5380,0.0189039,0.0206427
5380,0.0243317,0.0491113
5380,0.0399838,0.0154647
5380,0.020858,0.0111021
5380,0.0442925,0.00575868
5380,0.0081517,0.00111562
5380,0.0398734,0.00460873
5380,0.0475215,0.00527243
5380,0.0704033,0.0148751
5380,0.00300061,0.00539573
5380,0.023318,0.000259407
5380,0.0275043,0.0178289
5380,0.0115637,0.00663859
5380,0.00167456,0.0125748
5380,0.0295871,0.0403381
5460,0.0420097,0.0141091
5460,0.005816,0.0162404
5460,0.0296639,0.0274701
5460,0.0473123,0.0175131
5460,0.00150044,0.0344372
5460,0.00806745,0.00113091
5460,0.0578113,0.00621726
5460,0.0353429,0.0203421
5460,0.0653705,0.0229026
5460,0.0594153,0.00518558
5460,0.0244664,0.0281573
5460,0.0351088,0.0376989
5460,0.00136968,0.00371948
5460,0.0290392,0.0111373
5460,0.0266631,0.0351148
5460,0.00208861,0.0161715
5460,0.00591278,0.00555688
5460,0.031863,0.0242874
5460,0.020081,0.00642767
5460,0.0417735,0.00337171
5460,0.0501562,0.000844384
5460,0.00818168,0.00463388
5460,0.0141262,0.0131949
5460,0.0185767,0.030414
5460,0.0657293,0.0325635
5460,0.00362305,0.00735837
5460,0.0158129,0.0163011
5460,0.0335487,0.00279388
5460,0.00695831,0.00571697
5460,0.048764,0.00699313
5460,0.0544312,0.00584883
5460,0.0179044,0.0243353
5460,0.00713404,0.00713144
5460,0.0360459,0.0262693
5460,0.00611007,0.0345056
5460,0.0937407,0.03187
5460,0.0350431,0.00530789
5460,0.00436083,0.0411196
5460,0.0267075,0.0247908
5460,0.000940447,0.0325312
5460,0.0149288,0.0164135
5460,0.0263296,0.0144578
5460,0.0588176,0.0199857
5460,0.0288943,0.0205843
5460,0.0399746,0.00998493
5460,0.0197945,0.010852
5460,0.010223,0.0349185
5460,0.0194775,0.0372755
5460,0.0394404,0.0108437
5460,0.0324699,0.0557448
5460,0.0137383,0.00363533
5460,0.00925521,0.0127953
5460,0.0494205,0.00123204
5460,0.00901318,0.0107589
5460,0.0187808,0.0170032
5460,0.00663313,0.0397886
5460,0.00117002,0.00520632
5460,0.00547041,0.0255763
5460,0.0200842,0.0186786
5460,0.0127992,0.00744609
5460,0.0264702,0.00596073
5460,0.0128704,0.00227065
5460,0.0510175,0.0101195
5460,0.044306,0.000514077
5460,0.0826468,0.00921797
5460,0.0273844,0.0118752
5460,0.016006,0.0231659
5460,0.0401279,0.00686273
5460,0.0738117,0.00653092
5460,0.0113452,0.00183272
5460,0.0159898,0.00617936
5460,0.0180975,0.0104494
5460,0.0569542,0.00969586
5460,0.0425422,0.00541507
5460,0.00902489,0.032046
5460,0.0117451,0.00979422
5460,0.0447342,0.0107828
5460,0.000469749,0.00386558
5460,0.0334606,0.0423088
5460,0.046884,0.0329105
5460,0.0170237,0.0022055
5460,0.0114773,0.00279881
5460,0.0265601,0.00403546
5460,0.00311385,0.0167203
5460,0.018822,0.0110588
5460,0.0331212,0.0297444
5460,0.00157549,0.0345887
5460,0.00267567,0.000694582
5460,0.000209561,0.00815848
5460,0.0532698,0.0108345
5460,0.0133545,0.018472
5460,0.050168,0.0198798
5460,0.0212814,0.0233111
5460,0.00422744,0.0226642
5460,0.03402,0.014031
5460,0.00643266,0.0279186
5460,0.0566867,0.0253327
5460,0.0454171,0.0167486
5460,0.0534677,0.0276373
5460,0.0910815,0.0269642
5460,0.023151,0.0305115
5460,0.0194827,0.00130825
5460,0.0410318,0.0044077
5460,0.053176,0.0013226
5460,0.00491434,0.0267806
5460,0.0266038,0.0509532
5460,0.00537316,0.0277313
5460,0.0016541,0.0141745
5460,0.0229453,0.00473083
5460,0.0640831,0.027559
5460,0.00347929,0.00561735
5460,0.026194,0.0171684
5460,0.00735224,0.0126029
5460,0.0232371,0.005663
5460,0.014851,0.00217233
5460,0.0317914,0.0258977
5460,0.0656039,0.0256314
5460,0.0347,0.008725
5460,0.0155461,0.00871465
5460,0.0290409,0.0231357
5460,0.00333867,0.0182331
5460,0.019349,0.00640252
5460,0.0510723,0.0274458
5460,0.0153919,0.0202787
5460,0.0947141,0.0181712
5460,0.00155246,0.0119309
5460,0.0203147,0.0309057
5460,0.0393315,0.000293962
5460,0.00637166,0.0185605
5460,0.0384594,0.0222574
5460,0.0216243,0.0256498
5460,0.0273027,0.0122481
5460,0.0428777,0.019247
5460,0.0427117,0.0305211
5460,0.00424273,0.0381775
5460,0.0342079,0.0241674
5460,0.00923329,0.0153788
5460,0.0206339,0.00373021
5460,0.0637658,0.0143417
5460,0.0213168,0.0154697
5460,0.0267437,0.0413218
5460,0.0155892,0.00567447
5460,0.0553668,0.0187095
5460,0.0169864,0.0198213
5460,0.0155613,0.0189443
5460,0.0196366,0.022219
5460,0.00100863,0.0226458
5460,0.0108529,0.00779745
5460,0.0258699,0.0254824
5460,0.0203103,0.0156753
5460,0.0162451,0.0141456
5460,0.0344655,0.0426676
5460,0.0438088,0.0101476
5460,0.0238342,0.0369434
5460,0.00986605,0.00554572
5460,0.00048112,0.0131533
5460,0.0255264,0.00820683
5460,0.00818018,0.000762215
5460,0.0088335,0.00314972
5460,0.0606951,0.0134739
5460,0.0333916,0.0298134
5460,0.00990096,0.0396336
5460,0.0327658,0.0106905
5460,0.0159597,0.022239
5460,0.0215262,0.00185319
5460,0.0480349,0.010945
5460,0.00310504,0.000657409
5460,0.00618928,0.00644246
5460,0.0308049,0.0124663
5460,0.0238575,0.024321
5460,0.0325387,0.0110384
5460,0.0177104,0.0418469
5460,0.0114829,0.0138644
5460,0.0233094,0.00926595
5460,0.0455224,0.020094
5460,0.0052777,0.027247
5460,0.0741708,0.00672845
5460,0.00837638,0.00017552
5460,0.0820206,0.0107229
5460,0.0242537,0.0192361
5460,0.0107476,0.0370788
5460,0.0204974,0.0137155
5460,0.0220161,0.00828655
5460,0.0223584,0.00659174
5460,0.0233854,0.0517462
5460,0.0166266,0.0127316
5460,0.043091,0.0324815
5460,0.0329158,0.00194653
5460,0.0335253,0.0060778
5460,0.0234451,0.0281417
5460,0.0489851,0.0093823
5460,0.0409204,0.0156074
5460,0.0388715,0.0238481
5460,0.0211447,0.00180871
5460,0.0777886,0.0249162
5460,0.0218911,0.022388
5460,0.00155289,0.000207748
5460,0.0271373,0.0171576
5460,0.0479272,0.00368758
5460,0.0556173,0.0063456
5460,0.0380815,0.000210331
5460,0.00867538,0.0280686
5460,0.0620221,0.0106302
5460,0.0345426,0.0119704
5460,0.00878841,0.0143413
5460,0.0150273,0.00167501
5460,0.0343946,0.00920066
5460,0.0157532,0.0030586
5460,0.0028843,0.00015695
5460,0.0552232,0.012236
5460,0.0330048,0.0106899
5460,0.00882716,0.00514909
5460,0.0424889,0.00467989
5460,0.0320126,0.00141406
5460,0.0402992,0.00399281
5460,0.0171314,0.00281533
5460,0.0184172,0.0135594
5460,0.00651308,0.00591809
5460,0.0447443,0.0119825
5460,0.0073222,0.0354557
5460,0.00480913,0.00144143
5460,0.0649647,0.00681595
5460,0.0317692,0.0063556
5460,0.00196536,0.00511367
5460,0.0304876,0.00758029
5460,0.0144177,0.0143623
5460,0.0295968,0.0417075
5460,0.0316329,0.0180098
5460,0.0236749,0.0153258
5460,0.0407733,0.0407358
5460,0.0131567,0.0080778
5460,0.0201212,0.00755506
5460,0.00903822,0.0131427
5460,0.0172687,0.000717638
5460,0.00755147,0.0332627
5460,0.0137559,0.0284114
5460,0.0255696,0.0110248
5460,0.00115072,0.0134927
5460,0.0104886,0.00504751
5460,0.00307285,0.0159407
5460,0.0163398,0.0088521
5460,0.052227,0.0146404
5460,0.0339864,0.00503652
5460,0.0723309,0.0033596
5460,0.0368961,0.00025032
5460,0.0379004,0.011457
5460,0.0322956,0.034022
5460,0.00466364,0.0015279
5460,0.030928,0.0191865
5460,0.0194232,0.0394549
5460,0.0304336,0.0173608
5460,0.0479502,0.00551344
5460,0.010241,0.0126734
5460,0.0520794,0.0510329
5460,0.0183546,0.00671008
5460,0.0276819,0.022337
5460,0.0234031,0.0179951
5460,0.0536334,0.00100058
5460,0.00589507,0.021317
5460,0.000999367,0.0192958
5460,0.0190567,0.0535165
5460,0.0169814,0.0139859
5460,0.00196318,0.00500312
5460,0.00654564,0.0159236
5460,0.00497129,0.021916
5460,0.0127211,0.00327671
5460,0.0546209,0.00539549
5460,0.05628,0.0326623
5460,0.00457602,0.00326242
5460,0.000151546,0.00930992
5460,0.0347508,0.0164879
5460,0.0350145,0.0389036
5460,0.0621023,0.0537642
5460,0.016704,0.00666508
5460,0.0036267,0.0150242
5460,0.0339743,0.0285293
5460,0.0249564,0.0115345
5460,0.0386998,0.00620646
5460,0.0348524,0.0206036
5460,0.0534802,0.0144111
5460,0.00683081,0.00150057
5460,0.0572373,0.0229992
5460,0.0308005,0.012734
5460,0.0762192,0.012072
5460,0.0538652,0.0248157
5460,0.030936,0.0227194
5460,0.0403406,0.0573355
5460,0.0311514,0.000156008
5460,0.0522169,0.0273533
5460,0.0419639,0.0174149
5460,0.00889475,0.0159173
5460,0.0399316,0.00214927
5460,0.0447519,0.00766476
5460,0.00163349,0.00360905
5460,0.00299501,0.0133994
5460,0.000126517,0.0497769
5460,0.0420375,0.00259937
5460,0.0196389,0.000282985
5460,0.000674449,0.00484644
5460,0.0218003,0.0282762
5460,0.0524324,0.00250651
5460,0.0227703,0.0189333
5460,0.0130044,0.00326072
5460,0.0313888,0.00255609
5460,0.0538576,0.0208657
5460,0.000577895,0.012843
5460,0.0535544,0.00962161
5460,0.0394331,0.0106301
5460,0.00229486,0.0431013
5460,0.0125938,0.00467976
5460,0.037889,0.00189247
5460,0.0401668,0.0216855
5460,0.00657353,0.0240453
5460,0.0399829,0.0260017
5460,0.027609,0.00863717
5460,0.0337102,0.00747067
5460,0.0167764,0.000459371
5460,0.0203447,0.021605
5460,0.0498339,0.0143117
5460,0.0534857,0.0236192
5460,0.0612014,0.0205383
5460,0.022048,0.00319389
5460,0.00566151,0.0420555
5460,0.0589825,0.0043582
5460,0.0212939,0.00775933
5460,0.0102615,0.0187064
5460,0.0258829,0.000373039
5460,0.0382726,0.00689597
5460,0.00620236,0.00564182
5460,0.0322555,0.0303587
5460,0.0343917,0.00305943
5460,0.0800948,0.00851894
5460,0.0209194,0.0213241
5460,0.0159824,0.074897
5460,0.0405475,0.0306021
5460,0.0215032,0.00795703
5460,0.0493076,0.00586217
5460,0.0698236,0.00907324
5460,0.0333818,0.00025985
5460,0.0122386,0.020651
5460,0.0334026,0.0162617
5460,0.0167059,0.0248208
5460,0.0657275,0.0355686
5460,0.0624449,0.018705
5460,0.00288947,0.0221873
5460,0.0366842,0.00417152
5460,0.0534799,0.0241595
5460,0.0684465,0.0020715
5460,0.0264024,0.0094838
5460,0.000218586,0.00131966
5460,0.0215978,0.00953435
5460,0.0099779,0.0106516
5460,0.0188861,0.00628459
5460,0.0168515,0.00427815
5460,0.0150406,0.0109825
5460,0.0394846,0.0119642
5460,0.025827,0.00985815
5460,0.0327845,0.0398296
5460,0.00106672,0.00874799
5460,0.098563,0.0110103
5460,0.071913,0.00318303
5460,0.0216438,0.0129646
5460,0.0602941,0.0048527
5460,0.0474082,0.00482073
5460,0.0360327,0.0121405
5460,0.0200389,0.0129066
5460,0.023028,0.0192129
5460,0.0138335,0.041291
5460,0.040887,0.00861104
5460,0.0270424,0.0088473
5460,0.00244117,0.0254583
5460,0.0252754,0.00895316
5460,0.0100562,0.00281977
5460,0.0426229,0.0142481
5460,0.0102959,0.0211207
5460,0.0607596,0.00502107
5460,0.044653,0.0340159
5460,0.0286893,0.020193
5460,0.0185372,0.0361936
5460,0.0480791,0.023901
5460,0.00337554,0.0185557
5460,0.0367031,0.0186837
5460,0.0205637,0.00310238
5460,0.00119546,0.0354471
5460,0.0315264,0.00521078
5460,0.0198175,0.00378215
5460,0.0502958,0.0131725
5460,0.0623759,0.0106923
5460,0.018136,0.000305035
5460,0.0226609,0.0163658
5460,0.0138909,0.0029069
5460,0.0597465,0.0041929
5460,0.0627079,0.0123107
5460,0.00790671,0.00824429
5460,0.06461,0.0450752
5460,0.0160587,0.0012681
5460,0.0178371,0.02066
5460,0.029244,0.00738866
5460,0.0177104,0.0374386
5460,0.0232176,0.0271908
5460,0.0173474,0.0257563
5460,0.0508119,0.053913
5460,0.00150392,0.0183263
5460,0.0125879,0.00103045
5460,0.00106852,0.0222894
5460,0.0639998,0.00999828
5460,0.0201178,0.0130566
5460,0.0104657,0.0137934
5460,0.000247893,0.00349928
5460,0.031739,0.00672703
5460,0.0547032,0.0403458
5460,0.0395111,0.00899263
5460,0.0403442,0.02069
5460,0.00927927,0.00166816
5460,0.0426769,0.0201693
5460,0.0144351,0.0175635
5460,0.0849074,0.00178862
5460,0.00299454,0.0172735
5460,0.0455015,0.00220117
5460,0.0250872,0.01722
5460,0.000434305,0.0198213
5460,0.0378895,0.0120848
5460,0.0308888,0.0358721
5460,0.0259898,0.0183344
5460,0.0451315,0.00875699
5460,0.103378,0.00081764
5460,0.0183941,0.00926604
5460,0.0442769,0.0032479
5460,0.0131093,0.0149375
5460,0.0428796,0.0238002
5460,0.0323176,0.00903119
5460,0.033159,0.00234673
5460,0.0088664,0.00725166
5460,0.018923,0.0165017
5460,0.0434499,0.00417659
5460,0.0233108,0.0077957
5460,0.00921783,0.0445506
5460,0.0516347,0.0148305
5460,0.0468011,0.0105608
5460,0.0352059,0.0384404
5460,0.0314457,0.0148634
5460,0.00464498,0.033205
5460,0.00439526,0.0272216
5460,0.0185274,0.00952228
5460,0.0319524,0.00796244
5460,0.0544605,0.00668278
5460,0.0111296,0.00300313
5460,0.0232922,0.00907287
5460,0.00947509,0.00765837
5460,0.0336378,0.011348
5460,0.080131,0.00821363
5460,0.0167868,0.000385361
5460,0.00666021,0.00318271
5460,0.00317333,0.0121898
5460,0.0285361,0.0291789
5460,0.0204364,0.012211
5460,0.0104733,0.0130634
5460,0.0185053,0.0269862
5460,0.0590235,0.00647187
5460,0.0499002,0.0257856
5460,0.0576906,0.0335997
5460,0.0282886,0.00944068
5460,0.0296874,0.0116947
5460,0.0309594,0.0104597
5460,0.0352462,0.00463277
5460,0.0226836,0.00474358
5460,0.00472269,0.0109609
5460,0.00268822,0.00780434
5460,0.0106684,0.011699
5460,0.000553305,0.0178004
5460,0.0199499,0.0233342
5460,0.00923882,0.00208573
5460,0.0806309,0.00550608
5460,0.00580916,0.00397684
5460,0.00351595,0.00595924
5460,0.00247832,0.0103428
5460,0.00130727,0.00362372
5460,0.0103516,0.0231944
5460,0.0251671,0.00187967
5460,0.0634264,0.00673794
5460,0.00405914,0.0130494
5460,0.0107499,0.00413515
5460,0.0281524,0.00175528
5460,0.0462197,0.00362976
5460,0.000583956,0.00723868
5460,0.0959876,0.00429175
5460,0.0162048,0.0114454
5460,0.0104819,0.0212372
5460,0.0167999,0.0166193
5460,0.0135903,0.00990392
5460,0.00721132,0.00650409
5460,0.00601007,0.0125067
5460,0.0365326,0.00977584
5460,0.0330025,0.0408044
5460,0.0479291,0.0120222
5460,0.027954,0.0116573
5460,0.0179452,0.000427425
5460,0.00641947,0.000378539
5460,0.0121428,0.0115312
5460,0.0058202,0.00971774
5540,0.0163503,0.02727
5540,0.0537283,0.0377538
5540,0.00308309,0.00763841
5540,0.014849,0.0179131
5540,0.00850953,0.0180894
5540,0.0474209,0.0224536
5540,0.00307545,0.0018683
5540,0.0192984,0.00664254
5540,0.0540972,0.00286475
5540,0.012674,0.0183054
5540,0.0440577,0.0180532
5540,0.0186985,0.021345
5540,0.00112061,0.0353039
5540,0.0136708,0.00640592
5540,0.018921,0.00505923
5540,0.0292061,0.0234438
5540,0.0521068,0.00743688
5540,0.0485435,0.0119086
5540,0.00658617,0.00265385
5540,0.0281303,0.000131628
5540,0.0122827,0.00396879
5540,0.0423027,0.00590516
5540,0.017395,0.00107567
5540,0.0206426,0.0282322
5540,0.0545457,0.0257486
5540,0.00304904,0.0117984
5540,0.0278588,0.00364199
5540,0.0336201,0.00754302
5540,0.00253513,0.0235265
5540,0.0299369,0.00300922
5540,0.000793649,0.021861
5540,0.000257564,0.0201555
5540,0.0081217,0.0152753
5540,0.00906031,0.00181734
5540,0.106431,0.00539675
5540,0.0222081,0.00254899
5540,0.0260969,0.00571362
5540,0.00633786,0.0263964
5540,0.0692086,0.00165913
5540,0.0603683,0.00659533
5540,0.0290488,0.011178
5540,0.0453691,0.0419575
5540,0.00972478,0.0160751
5540,0.00888866,0.00266151
5540,0.0228979,0.00984035
5540,0.0323776,0.0312093
5540,0.0538864,0.0170458
5540,0.032161,0.0284599
5540,0.0176136,0.0199757
5540,0.0709647,0.0188904
5540,0.0589862,0.00596009
5540,0.0141932,0.0245954
5540,0.0344702,0.0185392
5540,0.0251337,0.00112682
5540,0.0160901,0.00342478
5540,0.00399782,0.0145332
5540,0.0567161,0.0406676
5540,0.0319314,0.0103143
5540,0.0315666,0.0095678
5540,0.056608,0.0251807
5540,0.0482799,0.0308836
5540,0.0198073,0.0231358
5540,0.00312127,0.00303832
5540,0.02314,0.0188107
5540,0.00398289,0.0178175
5540,0.0491278,0.014399
5540,0.00548689,0.0109263
5540,0.0132583,0.0174272
5540,0.04383,0.0102314
5540,0.0061212,8.01175e-05
5540,0.0247171,0.000395469
5540,0.0548967,0.0109979
5540,0.0147934,0.00897677
5540,0.0201337,0.0125032
5540,0.0122432,0.0156518
5540,0.0162981,0.012057
5540,0.0118277,0.0053532
5540,0.0323116,0.0062358
5540,0.0270282,0.0199248
5540,0.0230908,0.00519259
5540,0.0339418,0.0151886
5540,0.0239365,0.000364355
5540,0.00129389,0.0164196
5540,0.00243213,0.00513362
5540,0.0291971,0.00298242
5540,0.0292526,0.00146952
5540,0.0223106,0.00262271
5540,0.0498132,0.00471185
5540,0.02022,0.0175509
5540,0.0318111,0.0113687
5540,0.0360544,0.0041151
5540,0.00762982,0.0281283
5540,0.0133251,0.00769226
5540,0.0523071,0.0150211
5540,0.0417821,0.0031639
5540,0.0051081,0.0105651
5540,0.0313562,0.00646269
5540,0.0167464,0.00117377
5540,0.00997256,0.054587
5540,0.00478859,0.0162043
5540,0.0214135,0.0100492
5540,0.0408192,0.00151036
5540,0.0564113,0.0173707
5540,0.00751807,0.00743781
5540,0.0503629,0.0121542
5540,0.0617867,0.0181257
5540,0.00147609,0.00325288
5540,0.0324512,0.0389054
5540,0.0471772,0.00212051
5540,0.0255805,0.0209602
5540,0.0465815,0.00887512
5540,0.0158841,0.012367
5540,0.0310232,0.00577306
5540,0.00370079,0.00098579
5540,0.022419,0.0360178
5540,0.0434835,0.0338474
5540,0.0486856,0.00677546
5540,0.0615603,0.00536626
5540,0.0159972,0.0467804
5540,0.0184716,0.00373776
5540,0.00699962,0.00804095
5540,0.0257109,0.0193389
5540,0.0356216,0.0188472
5540,0.0233311,0.00179453
5540,0.0553055,0.00976364
5540,0.0579948,0.00972541
5540,0.0588169,0.00895563
5540,0.0566868,9.06854e-05
5540,0.0384213,0.0055071
5540,0.0517196,0.0146091
5540,0.00704949,0.00508841
5540,0.00647496,0.0073086
5540,0.00844627,0.00395489
5540,0.00151087,0.00378127
5540,0.0206442,0.0137765
5540,0.00514179,0.00158904
5540,0.0246808,0.0235612
5540,0.0243894,0.0132278
5540,0.0413292,0.0131182
5540,0.0184201,0.0275753
5540,0.100545,0.000670432
5540,0.0122774,0.0353485
5540,0.0323801,0.02117
5540,0.0250328,0.0152877
5540,0.0611634,0.0108135
5540,0.0385793,0.00764089
5540,0.00861881,0.0157316
5540,0.0391785,0.0152609
5540,0.0025289,0.0054345
5540,0.0500499,0.00723527
5540,0.0388646,0.0273185
5540,0.0187519,0.00459527
5540,0.159027,0.0296363
5540,0.0118295,0.018558
5540,0.0653885,0.0179058
5540,0.0133472,0.00271441
5540,0.018558,0.0244663
5540,0.00452566,0.0202645
5540,0.00329894,0.00728518
5540,0.0426752,0.0319699
5540,0.00935262,0.0179922
5540,0.00194666,0.0299444
5540,0.0299441,0.0327589
5540,0.0304824,0.0431016
5540,0.0238808,0.020067
5540,0.0999932,0.011182
5540,0.0322273,0.00465006
5540,0.0206463,0.029433
5540,0.0420401,0.0260254
5540,0.0266281,0.0257605
5540,0.051098,0.03152
5540,0.0212464,0.0151321
5540,0.0495424,0.00301527
5540,0.0368034,0.0102002
5540,0.0629521,0.0158468
5540,0.0121062,0.00590454
5540,0.0313784,0.00375565
5540,0.00370765,0.00461558
5540,0.101559,0.0132719
5540,0.0157843,0.00834763
5540,0.0291883,0.00618533
5540,0.00338144,0.00954071
5540,0.027754,0.0249824
5540,0.00112681,0.0289972
5540,0.0146332,0.0178529
5540,0.0231645,0.00430955
5540,0.0122071,0.015011
5540,0.040428,0.00456031
5540,0.0224902,0.0523391
5540,0.0176874,0.0213969
5540,0.00723977,0.00239269
5540,0.0107952,0.00791805
5540,0.00542529,0.0146712
5540,0.0322425,0.00929117
5540,0.0247106,0.0164821
5540,0.0418123,0.00453108
5540,0.0581828,0.00313533
5540,0.0413623,0.00116284
5540,0.0588084,0.0122866
5540,0.0328168,0.0189315
5540,0.0239371,0.00527481
5540,0.0622064,0.0479186
5540,0.0280274,0.00304085
5540,0.0419891,0.0200651
5540,0.067482,0.0252361
5540,0.00863455,0.00974654
5540,0.05354,0.00444483
5540,0.0446599,0.0216467
5540,0.0242089,0.0196344
5540,0.0370197,0.00455331
5540,0.00789379,0.0326385
5540,0.000486675,0.0227934
5540,0.00959344,0.0138947
5540,0.0407071,0.0174626
5540,0.0601449,0.00490971
5540,0.00732783,0.00232685
5540,0.0482272,0.006918
5540,0.0201109,0.00182573
5540,0.0277788,0.0161779
5540,0.0314348,0.00933514
5540,0.0165349,0.0137985
5540,0.0192448,0.00996624
5540,0.0132598,0.00129996
5540,0.0210805,0.00703814
5540,0.0508092,0.00528035
5540,0.0362652,0.00203433
5540,0.0656593,0.0221326
5540,0.0223966,0.00880218
5540,0.000795957,0.0257705
5540,0.024883,0.0279785
5540,0.0635351,0.0205567
5540,0.0491994,0.0289037
5540,0.0749102,0.0205127
5540,0.0028159,0.024295
5540,0.00688004,0.00347055
5540,0.0115142,0.000746344
5540,0.0530313,0.0157191
5540,0.0025295,0.0102008
5540,0.00425125,0.0133324
5540,0.00468268,0.00309036
5540,0.00973943,0.014082
5540,0.0164195,0.00427712
5540,0.0263542,0.0270316
5540,0.00158573,0.010314
5540,0.0103212,0.0142101
5540,0.0491725,0.010841
5540,0.00743049,0.00185951
5540,0.0184473,0.0308043
5540,0.0203787,0.00264279
5540,0.0644071,0.0275791
5540,0.037586,0.0109507
5540,0.0496569,0.0292269
5540,0.0173721,0.0276784
5540,0.0425866,0.00511449
5540,0.0196351,0.00166697
5540,0.0204438,0.00499696
5540,2.64884e-05,0.0340185
5540,0.000807954,0.0135607
5540,0.0432286,0.00218374
5540,0.00762928,0.0118773
5540,0.0431612,0.0190062
5540,0.00750833,0.0111167
5540,0.0413656,0.0153056
5540,0.0464641,0.00223376
5540,0.000206804,0.00317504
5540,0.00421324,0.00541058
5540,0.0376499,0.0227779
5540,0.0652675,0.000623861
5540,0.0290811,0.0222611
5540,0.0413502,0.00451214
5540,0.0296612,0.0168772
5540,0.0428445,0.00801562
5540,0.0125875,0.0069236
5540,0.0671707,0.0116592
5540,0.0497018,0.00391542
5540,0.0163427,0.0216013
5540,0.064572,0.007558
5540,0.0254455,0.0156285
5540,0.0121263,0.0134303
5540,0.0546713,0.0347242
5540,0.0515108,0.0133848
5540,0.00837491,0.00423242
5540,0.0158235,0.00965616
5540,0.0233234,0.00259447
5540,0.0109455,0.0102278
5540,0.0129831,0.0200339
5540,0.0257658,0.0099416
5540,0.0418164,0.0159769
