n,integral
40,1.004908
40,0.998656
40,0.998440
50,0.995861
50,0.995040
50,0.993751
50,0.994619
50,0.992729
50,1.005094
50,0.997267
50,1.010998
50,1.000306
50,0.997896
50,1.003096
50,0.985748
50,1.006242
50,1.008273
50,0.986461
50,0.990762
50,0.999883
50,0.988594
50,0.999826
50,0.982585
50,0.999713
50,1.005010
50,1.003796
50,0.997782
50,1.004407
50,0.994126
50,0.993854
50,0.997817
50,0.985498
50,1.004708
50,0.996367
50,1.007331
50,1.000741
50,1.006597
50,1.003104
50,1.003171
50,0.999586
50,1.005003
50,0.995906
50,0.999440
50,0.989267
50,1.002332
50,1.009323
50,1.009226
50,1.001421
50,0.997775
50,0.999377
50,0.988441
50,1.001166
50,1.001084
50,1.004215
50,0.997771
50,0.986643
50,0.995890
50,0.995094
50,1.003352
50,1.002886
50,1.006101
50,1.011477
50,1.007469
50,1.002655
50,1.014289
50,1.006144
50,0.992303
50,1.006451
50,1.004901
50,1.004981
50,1.000747
50,1.011667
50,1.014789
50,1.008629
50,1.007129
50,1.011073
50,1.001392
50,1.001604
50,0.998331
50,1.004490
50,1.004722
50,0.993604
50,1.007121
50,1.005856
50,0.998139
50,0.997259
50,1.009759
50,1.006208
50,0.990254
50,0.996111
50,1.010319
50,0.998685
50,1.000766
50,1.004874
50,0.997004
50,0.995495
50,0.993435
50,1.000613
50,0.993959
50,1.002148
50,0.993951
50,1.004815
50,0.993801
50,0.981531
50,0.998939
50,0.999512
50,0.997903
50,1.003908
50,0.996026
50,1.001340
50,1.015265
50,0.996929
50,0.991653
50,0.991857
50,0.995223
50,0.998219
50,0.999098
50,1.003814
50,1.010662
50,1.003728
50,1.004467
50,1.009593
50,1.012068
50,0.986122
50,1.004460
50,0.999283
50,1.001205
50,0.994444
50,1.003649
50,0.986411
50,0.985215
50,0.997267
50,0.993549
50,1.005287
50,0.999143
50,1.010696
50,1.009386
50,0.998231
50,0.992099
50,1.001803
50,0.994369
50,0.999055
50,1.002334
50,1.002025
50,1.001163
50,0.998359
50,1.001841
50,1.000383
50,0.998103
50,0.992188
50,0.995326
50,0.993673
50,1.006552
50,1.001704
50,0.998272
50,1.000463
50,0.998177
50,1.009157
50,0.997094
50,0.992525
50,0.996805
50,0.996114
50,1.003272
50,0.990977
50,0.995992
50,0.996301
50,1.000296
50,1.007810
50,0.986809
50,0.991559
50,0.994974
50,0.999986
50,0.995381
50,1.006828
50,1.008095
50,1.004613
50,0.999192
50,0.998566
50,1.000894
50,0.994935
50,0.987720
50,1.003472
50,0.997980
50,1.001542
50,1.008302
50,0.987240
50,0.992571
50,1.000573
50,1.007532
50,0.983777
50,1.005961
50,0.994903
50,1.000149
50,1.005049
50,0.995024
50,1.003736
50,1.000700
50,0.992551
50,0.994323
50,1.003110
50,0.993916
50,1.003294
50,0.994671
50,1.001264
50,0.994692
50,0.996823
50,0.990044
50,0.981367
50,0.998713
50,0.995722
50,1.001316
50,0.997279
50,0.997525
50,0.993515
50,0.999529
50,1.010224
50,1.007769
50,0.996969
50,1.003631
50,0.998954
50,0.983965
50,0.998332
50,1.004796
50,1.008133
50,0.998281
50,1.008019
50,1.006883
50,0.981321
50,1.013743
50,1.000606
50,1.002152
50,1.001611
50,1.002919
50,0.988371
50,1.000875
50,1.006458
50,1.001395
50,1.000726
50,0.991635
50,1.001281
50,0.997446
50,0.997555
50,0.992172
50,1.004094
50,0.991130
50,0.991294
50,0.993790
50,1.007242
50,1.004257
50,0.997798
50,0.999402
50,1.004787
50,0.996108
50,1.007418
50,0.982053
50,1.000953
50,1.011301
50,0.979905
50,1.000603
50,0.989731
50,0.995724
50,0.992327
50,0.999875
50,1.007659
50,0.998406
50,1.009500
50,0.996480
50,0.998452
50,1.001709
50,0.998735
50,1.002091
50,1.005780
50,1.001629
50,1.012166
50,1.007466
50,1.002102
50,0.998377
50,1.011737
50,0.987865
50,1.001682
50,0.997026
50,0.992193
50,0.999396
50,1.000261
50,0.999744
50,1.005039
50,1.001549
50,1.004299
50,0.995342
50,0.995162
50,1.004231
50,1.007875
50,0.984629
50,0.985740
50,1.007292
50,0.991173
50,1.002756
50,0.998537
50,1.010051
50,0.992382
50,1.009469
50,0.993422
50,0.999073
50,1.009729
50,1.002065
50,0.996297
50,1.003592
50,1.006001
50,0.997515
50,0.995310
50,0.992614
50,0.996130
50,0.998384
50,0.997185
50,0.992492
50,1.000328
50,0.984326
50,0.989220
50,1.012239
50,1.009011
50,0.996026
50,1.000650
50,0.995392
50,1.014332
50,0.997909
50,1.005493
50,1.015213
50,1.006103
50,1.005857
50,1.005864
50,1.009366
50,1.005209
50,1.005420
50,1.015453
50,0.992149
50,1.000145
50,0.986444
50,0.998614
50,0.995640
50,1.000053
50,0.988908
50,1.005228
50,1.009457
50,1.002958
50,1.000971
50,1.017549
50,0.995404
50,0.997639
50,1.007768
50,1.006589
50,1.001799
50,0.993402
50,0.992361
50,1.001919
50,1.002457
50,0.996985
50,0.998703
50,1.010308
50,1.007555
50,0.994472
50,1.007337
50,0.992855
50,1.001161
50,1.001012
50,0.993863
50,1.006974
50,0.995278
50,1.011663
50,0.991755
50,1.001091
50,1.004995
50,1.002959
50,1.015831
50,0.995307
50,1.003047
50,0.986105
50,0.995076
50,1.009864
50,0.993196
50,0.998468
50,0.993602
50,0.999190
50,0.985920
50,1.004241
50,0.995044
50,1.001675
50,1.008471
50,1.010937
50,0.996447
50,1.002326
50,0.998250
50,0.991907
50,1.006798
50,0.999628
50,1.006248
50,0.997191
50,0.997239
50,1.001693
50,1.006867
50,1.001647
50,0.995646
50,1.003556
50,0.997773
50,1.007296
50,0.997658
50,0.993178
50,1.007757
50,0.981491
50,1.010702
50,0.992068
50,0.996984
50,0.992886
50,0.990093
50,1.012294
50,0.996307
50,1.012249
50,1.005853
50,0.999657
50,0.987480
50,1.008072
50,0.997632
50,1.004446
50,0.999693
50,0.996501
50,1.005801
50,1.001273
50,0.988387
50,0.998739
50,1.000558
50,0.987739
50,1.002387
50,0.998270
50,0.996994
50,0.989889
50,0.995884
50,1.001172
50,1.003170
50,0.996690
50,0.991646
50,1.008261
50,0.997733
50,0.997698
50,1.003478
50,1.000278
50,0.995686
50,0.993691
50,1.004805
50,1.008354
50,1.006051
50,0.991065
50,1.008808
50,1.009884
50,1.001869
50,0.998097
50,0.997850
50,0.988775
50,0.989733
50,0.988337
50,0.997869
50,0.993584
50,1.000748
50,0.998031
50,0.996741
50,1.005156
50,0.997640
50,1.002084
50,0.996109
50,1.001947
50,1.007640
50,0.998211
50,0.991017
50,0.992724
50,1.004311
50,1.004844
50,1.011965
50,0.998173
50,1.002980
50,1.008826
50,1.006459
50,0.998679
50,1.012568
50,0.999302
50,0.992120
50,1.005016
50,0.995976
50,0.993284
50,1.012987
50,1.004971
50,1.008113
50,0.997516
50,1.000873
50,1.006815
50,0.995951
50,0.991388
50,1.000623
50,0.998570
50,0.991660
50,1.006788
50,1.001923
50,0.997692
50,1.007044
50,1.005192
50,0.996604
60,1.009354
60,1.000432
60,0.991318
60,1.007473
60,0.997609
60,0.999252
60,0.998164
60,0.996671
60,0.997726
60,0.994376
60,0.996507
60,1.002946
60,1.004824
60,1.005270
60,0.988332
60,0.995781
60,0.989957
60,1.002145
60,0.993682
60,1.009538
60,0.996914
60,0.990946
60,1.003029
60,0.998490
60,0.992430
60,0.996633
60,0.996601
60,0.996968
60,1.007657
60,0.994889
60,0.998033
60,1.005194
60,1.005628
60,0.994479
60,0.997592
60,0.992910
60,0.998829
60,0.991520
60,1.005524
60,1.009393
60,1.003387
60,0.996644
60,0.996373
60,0.988950
60,0.998238
60,0.993566
60,0.990938
60,1.005149
60,0.995826
60,1.004876
60,0.997335
60,0.999568
60,1.001851
60,0.999140
60,0.997010
60,0.998368
60,1.017217
60,0.990869
60,0.998495
60,0.995501
60,0.996037
60,0.994773
60,0.998518
60,1.001593
60,0.999038
60,1.003399
60,1.002294
60,0.990323
60,1.005227
60,1.002858
60,0.994638
60,0.996951
60,1.007554
60,0.990364
60,0.999107
60,1.005729
60,1.007396
60,1.014362
60,1.001300
60,1.005132
60,1.002089
60,0.993393
60,1.006833
60,1.009165
60,1.006930
60,0.991268
60,0.985429
60,1.001149
60,1.001137
60,1.002635
60,1.004340
60,1.008815
60,1.011383
60,0.999498
60,1.008660
60,1.004296
60,0.996355
60,0.995568
60,0.996274
60,0.990317
60,0.997748
60,0.998407
60,0.996683
60,1.005932
60,0.996351
60,1.002828
60,1.001544
60,0.998770
60,1.004362
60,0.989484
60,0.997059
60,1.006492
60,0.992949
60,1.010612
60,0.994420
60,1.006632
60,1.011551
60,1.000786
60,1.003076
60,0.983248
60,0.992309
60,0.996533
60,1.004338
60,0.997828
60,0.989377
60,0.996732
60,1.006943
60,0.988715
60,0.999607
60,0.989027
60,1.004801
60,1.004607
60,1.002652
60,0.996075
60,0.992016
60,1.009186
60,0.991396
60,1.001224
60,1.012705
60,0.997635
60,0.997840
60,1.010710
60,1.009237
60,0.997326
60,0.998178
60,1.006474
60,1.001302
60,0.987941
60,0.997519
60,0.993553
60,0.990069
60,0.994059
60,0.984225
60,0.993337
60,1.001715
60,0.992167
60,1.000786
60,1.002688
60,0.999391
60,0.994614
60,0.994950
60,1.014080
60,1.003542
60,1.003678
60,1.002824
60,1.003947
60,1.003620
60,1.000312
60,0.991881
60,1.001112
60,1.006961
60,1.003739
60,0.999928
60,1.014210
60,0.996753
60,0.989355
60,0.988042
60,1.005433
60,0.996439
60,1.002985
60,0.993152
60,0.998034
60,0.990349
60,1.002071
60,1.008622
60,0.995783
60,1.000188
60,0.997213
60,1.010519
60,0.984966
60,1.000386
60,0.987918
60,1.002639
60,1.004046
60,1.005923
60,1.001202
60,0.991612
60,0.983666
60,1.010133
60,0.992943
60,1.007768
60,0.995964
60,1.003597
60,1.002162
60,0.996272
60,1.001747
60,0.989572
60,0.998544
60,0.996844
60,1.000505
60,0.992434
60,1.002270
60,1.001164
60,0.999783
60,1.011020
60,1.006586
60,1.003628
60,1.003744
60,1.002643
60,0.998840
60,0.991158
60,0.994641
60,1.009475
60,1.005234
60,1.007537
60,1.005259
60,1.011635
60,1.007067
60,0.991451
60,1.004269
60,0.994745
60,0.988867
60,0.998859
60,0.994128
60,1.004676
60,0.997157
60,1.010434
60,0.988292
60,1.003515
60,0.994884
60,1.011650
60,0.995079
60,0.995892
60,1.006440
60,0.999124
60,0.999831
60,1.008118
60,0.995239
60,0.990242
60,0.997511
60,0.997516
60,0.994423
60,1.001251
60,1.005283
60,1.006346
60,0.990427
60,1.004361
60,1.000072
60,1.011973
60,1.000971
60,1.005870
60,0.989522
60,1.005039
60,0.998595
60,1.002200
60,1.001663
60,1.001102
60,0.995784
60,0.992455
60,0.983015
60,1.001505
60,0.994136
60,0.989599
60,1.001646
60,1.000164
60,0.995971
60,1.008649
60,0.999362
60,0.998633
60,0.993296
60,0.999908
60,1.005136
60,0.990959
60,0.997533
60,1.003455
60,0.992463
60,0.995753
60,1.006134
60,0.996798
60,1.006686
60,0.996817
60,1.006428
60,1.006256
60,1.001504
60,0.998512
60,1.003126
60,0.998925
60,0.996477
60,1.000594
60,0.991057
60,0.997885
60,1.003810
60,0.994544
60,1.005027
60,0.996772
60,0.987347
60,1.009081
60,1.002087
60,0.994922
60,1.000849
60,0.995052
60,1.010380
60,1.008659
60,1.005493
60,0.998441
60,1.004536
60,0.994255
60,0.998469
60,1.005195
60,0.999953
60,0.996929
60,1.014358
60,1.009883
60,1.006385
60,1.004693
60,1.009859
60,1.003471
60,0.990586
60,0.995648
60,0.997316
60,1.000742
60,1.008285
60,0.998711
60,1.001236
60,0.993121
60,0.999310
60,0.999900
60,0.998761
60,0.992687
60,1.001371
60,0.997751
60,1.003633
60,0.999117
60,0.997539
60,1.003292
60,0.994025
60,1.011210
60,1.004507
60,1.005836
60,0.998858
60,1.008769
60,1.002148
60,0.995301
60,0.986979
60,1.012790
60,0.992905
60,1.006993
60,1.002746
60,0.988505
60,0.998996
60,1.000253
60,0.990920
60,1.007649
60,1.007390
60,0.994892
60,0.997239
60,1.003111
60,0.996982
60,1.006500
60,0.997025
60,0.994738
60,0.993134
60,1.002609
60,1.002783
60,0.984954
60,0.993739
60,1.002866
60,0.994586
60,1.006876
60,1.009822
60,0.985276
60,1.005980
60,1.010411
60,0.996555
60,1.010899
60,0.998163
60,0.997780
60,1.012197
60,1.004812
60,0.984889
60,1.005591
60,1.006287
60,1.004585
60,1.006485
60,1.000003
60,0.992463
60,0.985665
60,1.003773
60,1.007198
60,0.994021
60,1.006539
60,0.991620
60,1.002036
60,1.009744
60,1.001458
60,0.992104
60,0.995309
60,0.991670
60,0.998402
60,0.996624
60,0.991428
60,1.001822
60,1.003846
60,1.004302
60,0.989685
60,1.008249
60,1.002947
60,1.006603
60,0.992975
60,0.981615
60,1.015289
60,0.989520
60,0.999948
60,0.991420
60,1.001634
60,1.002937
60,1.003022
60,0.989866
60,0.994289
60,1.008546
60,0.997698
60,1.000284
60,1.009484
60,0.992223
60,0.996577
60,1.000451
60,1.003519
60,1.000583
60,1.009527
60,1.006353
60,1.007203
60,1.008325
60,0.996651
60,1.001721
60,0.992493
60,0.996354
60,1.011411
60,0.998138
60,0.997589
60,1.002644
60,0.999868
60,1.000650
60,1.000320
60,0.995299
60,0.992087
60,1.002756
60,0.999973
60,0.996535
60,1.000777
60,1.001621
60,0.991260
60,0.994581
60,1.002305
60,1.003919
60,0.998380
60,0.996569
60,0.997864
60,1.010279
60,1.003240
60,1.007071
60,1.005256
60,1.006099
60,1.000718
60,1.000168
60,0.992985
60,0.995148
60,1.009796
60,0.991021
60,0.992658
60,1.002342
60,0.994940
60,0.996100
60,1.000736
60,0.991983
60,0.997105
60,1.005359
60,0.996010
60,1.004223
60,0.999966
60,0.999405
60,1.011658
60,1.013483
60,1.002402
60,0.994761
60,0.999416
60,1.005751
60,1.004881
60,0.998715
60,1.005344
60,0.997998
70,1.011422
70,0.997030
70,1.005616
70,0.999737
70,0.997273
70,0.996579
70,0.981957
70,0.998852
70,0.999824
70,0.996879
70,1.000709
70,1.004491
70,1.008219
70,1.011042
70,1.003596
70,1.000499
70,1.001496
70,1.006237
70,0.997865
70,1.000249
70,0.994791
70,0.992485
70,0.996356
70,1.004909
70,1.002155
70,1.005133
70,0.995716
70,1.004152
70,0.996688
70,0.996695
70,0.992057
70,0.999205
70,0.999733
70,0.998326
70,0.993001
70,0.996527
70,1.004838
70,0.998836
70,1.004762
70,1.002418
70,0.993526
70,1.007395
70,1.012160
70,0.997842
70,1.001971
70,1.009615
70,1.005614
70,1.008142
70,1.009371
70,1.005389
70,1.004474
70,1.003301
70,0.997757
70,0.989297
70,0.993200
70,0.999154
70,1.004463
70,0.994472
70,1.009981
70,0.998344
70,0.998931
70,0.996295
70,0.983597
70,0.995267
70,1.003448
70,1.007003
70,0.994186
70,0.996512
70,1.001213
70,0.999514
70,1.005787
70,1.002705
70,1.002128
70,1.001538
70,1.004815
70,0.999992
70,1.005264
70,0.986849
70,1.001051
70,1.003195
70,1.000800
70,0.996674
70,0.998102
70,0.995334
70,1.001059
70,1.005709
70,1.001346
70,1.000087
70,0.995277
70,1.004884
70,1.003736
70,0.986552
70,0.995269
70,1.004101
70,1.002849
70,0.993368
70,1.002282
70,0.994380
70,1.007183
70,1.004173
70,1.000982
70,1.006389
70,0.996995
70,1.001153
70,0.985473
70,0.988439
70,0.999951
70,1.005390
70,1.004362
70,1.005199
70,0.995262
70,0.992307
70,0.992558
70,1.011067
70,1.007197
70,1.003828
70,1.002545
70,0.999950
70,1.000677
70,0.996425
70,1.004129
70,0.990713
70,1.015108
70,0.986096
70,0.998739
70,0.998285
70,0.996289
70,0.999521
70,1.005898
70,1.005948
70,0.992949
70,0.999734
70,1.005097
70,0.994026
70,0.998492
70,0.996286
70,0.996755
70,1.003564
70,1.003332
70,1.002257
70,0.999927
70,1.007201
70,0.983456
70,0.985677
70,0.999648
70,1.013082
70,1.004755
70,1.000401
70,1.000728
70,0.998895
70,0.989548
70,1.004719
70,1.003354
70,0.999118
70,0.993387
70,0.999201
70,0.994733
70,1.001196
70,0.995649
70,1.001570
70,1.002531
70,1.004934
70,0.995750
70,1.003534
70,1.005695
70,1.003415
70,0.993113
70,0.995923
70,0.995297
70,0.995984
70,0.988607
70,1.003845
70,0.996783
70,0.998505
70,0.989797
70,0.991856
70,0.997829
70,1.007784
70,1.007330
70,0.992976
70,1.003160
70,0.997261
70,0.997674
70,0.998213
70,0.992581
70,0.996857
70,0.998240
70,0.995136
70,1.001829
70,0.995076
70,1.003564
70,0.998019
70,0.995171
70,1.002841
70,0.996058
70,0.994551
70,1.014132
70,1.002552
70,1.007997
70,0.999475
70,0.998383
70,0.997773
70,0.997633
70,1.004266
70,1.004824
70,1.012218
70,1.002092
70,1.005207
70,0.991788
70,1.002559
70,1.011689
70,1.003392
70,1.004019
70,0.995337
70,1.006212
70,0.997676
70,0.994078
70,0.993153
70,0.997965
70,0.997674
70,0.996821
70,1.000104
70,1.007246
70,0.992039
70,0.998118
70,0.994941
70,0.997587
70,1.005489
70,1.001703
70,0.999518
70,0.998698
70,1.001481
70,1.013250
70,0.998651
70,0.993732
70,1.003626
70,0.995156
70,1.002587
70,0.993714
70,1.004138
70,1.001979
70,0.996479
70,1.000958
70,0.999909
70,1.012473
70,0.992130
70,0.993451
70,1.001316
70,1.005510
70,1.006667
70,0.999654
70,0.990371
70,1.008582
70,1.002463
70,1.002830
70,0.996107
70,1.003860
70,1.008376
70,1.005868
70,0.993124
70,1.003787
70,1.005926
70,1.006586
70,1.004878
70,1.007018
70,1.000809
70,1.005451
70,0.995670
70,0.995513
70,0.985206
70,0.998365
70,0.991611
70,0.993967
70,0.998246
70,0.996971
70,1.005116
70,0.996814
70,0.998389
70,0.981762
70,1.002176
70,1.004055
70,1.003495
70,0.992073
70,0.992190
70,0.998828
70,0.997113
70,0.997499
70,1.000065
70,1.004013
70,0.997805
70,0.997823
70,0.999848
70,0.995911
70,0.989373
70,1.005785
70,0.998359
70,1.000002
70,0.998497
70,0.997646
70,0.990445
70,1.004041
70,0.999348
70,1.007676
70,0.998431
70,0.998537
70,0.996912
70,0.992395
70,1.009846
70,0.996924
70,0.998845
70,0.998401
70,0.999305
70,1.005084
70,1.000231
70,1.003407
70,1.000010
70,1.009884
70,0.994077
70,1.003127
70,0.995944
70,0.997453
70,1.001943
70,0.992259
70,1.006361
70,0.989902
70,1.000492
70,0.998295
70,0.995969
70,0.990002
70,1.003223
70,1.002339
70,0.995479
70,1.006926
70,0.997142
70,1.003616
70,1.002374
70,1.009048
70,1.007746
70,0.994084
70,1.000415
70,0.998193
70,1.001756
70,1.000687
70,1.001249
70,0.993245
70,0.993182
70,0.994779
70,0.988582
70,1.006761
70,1.004757
70,1.003918
70,1.010073
70,0.998397
70,0.993804
70,1.006213
70,0.981314
70,0.989414
70,1.007190
70,1.005418
70,1.005389
70,1.005225
70,0.993276
70,0.997967
70,0.982850
70,0.999102
70,0.991480
70,1.001422
70,1.006005
70,0.993331
70,1.000238
70,0.996740
70,1.000747
70,0.992778
70,1.000361
70,1.001120
70,1.005874
70,0.996389
70,0.999031
70,1.002259
70,1.002487
70,1.001791
70,0.991713
70,0.992198
70,0.995350
70,0.994047
70,1.005905
70,0.994753
70,1.002920
70,0.994918
70,0.994689
70,0.994371
70,0.994826
70,1.002071
70,0.992333
70,0.998042
70,0.996539
70,1.005939
70,1.000273
70,0.997829
70,0.998140
70,0.994967
70,0.999893
70,1.007845
70,0.994289
70,0.999888
70,1.004230
70,0.990907
70,1.003703
70,0.995037
70,1.004415
70,0.995534
70,1.002606
70,1.010150
70,0.996105
70,1.003439
70,0.996643
70,1.004720
70,0.998668
70,1.003113
70,0.998702
70,1.008250
70,0.993209
70,1.007467
70,1.004895
70,1.005519
70,0.998767
70,1.004302
70,0.997598
70,0.997187
70,1.011318
70,1.002840
70,0.992150
70,0.996002
70,0.992514
70,1.002156
70,1.008829
70,1.007821
70,0.998764
70,0.995030
70,1.006627
70,1.004253
70,1.005387
70,0.993334
70,1.008887
70,0.999985
70,1.012978
70,1.006953
70,0.999485
70,0.996023
70,0.997549
70,1.006009
70,1.004656
70,1.005624
70,0.994436
70,0.995529
70,0.999939
70,1.009290
70,1.008893
70,1.005479
70,1.009952
70,0.987701
70,1.002554
70,0.995454
70,1.003643
70,1.003696
70,0.997486
70,1.009828
70,1.014835
70,0.985453
70,1.001882
70,0.987794
70,1.000537
70,0.999358
70,1.004637
70,1.004535
70,1.006312
70,1.005214
70,1.005495
70,0.997010
70,1.006539
70,0.994000
70,1.003159
70,1.002667
70,0.996430
70,1.007773
70,1.006981
70,0.984348
70,0.996206
70,1.009374
70,1.006810
70,1.005752
70,1.000095
70,1.009485
70,0.992347
70,0.991934
70,0.992620
70,1.006778
70,0.999793
70,1.002447
70,1.005468
80,0.997722
80,1.002757
80,1.000378
80,1.008311
80,0.995512
80,0.998177
80,0.999089
80,1.002262
80,1.012795
80,1.004977
80,1.000223
80,1.004994
80,0.997699
80,0.988566
80,1.005080
80,0.993982
80,0.995553
80,1.005141
80,0.991201
80,1.006803
80,1.006331
80,0.991689
80,1.001660
80,0.996570
80,0.998497
80,1.002727
80,1.007988
80,0.995455
80,1.007303
80,1.001361
80,0.997105
80,0.998571
80,0.998618
80,0.996309
80,1.000478
80,0.998141
80,0.991884
80,1.000352
80,0.997483
80,1.000812
80,1.006569
80,0.999219
80,0.996460
80,0.994471
80,0.998341
80,0.995427
80,0.996516
80,0.993804
80,1.005847
80,0.998395
80,1.002161
80,1.001520
80,1.000316
80,1.003477
80,0.989805
80,1.004203
80,0.999701
80,0.995781
80,1.004682
80,0.992223
80,1.001366
80,1.004253
80,1.009052
80,0.996601
80,0.997053
80,0.992086
80,1.004770
80,0.998405
80,1.004500
80,0.997014
80,1.006966
80,1.002604
80,1.011284
80,1.004277
80,0.994247
80,1.000433
80,0.996401
80,0.987975
80,0.995616
80,1.004258
80,1.005784
80,0.998467
80,0.999810
80,0.996440
80,0.994143
80,0.995772
80,1.001794
80,0.996722
80,1.005706
80,0.991129
80,1.001529
80,0.994214
80,1.002837
80,0.999751
80,0.999952
80,0.986447
80,0.990743
80,0.996010
80,1.005479
80,0.996847
80,0.993545
80,1.010749
80,0.994505
80,0.997491
80,1.004018
80,1.003246
80,0.996207
80,0.994833
80,0.989971
80,1.008421
80,1.010325
80,1.006121
80,1.001879
80,0.994888
80,1.005060
80,0.996008
80,0.995612
80,0.985359
80,1.008703
80,1.007276
80,0.998182
80,1.005217
80,0.999542
80,0.990494
80,1.005161
80,0.997024
80,0.998324
80,0.999819
80,1.008579
80,1.000938
80,0.997832
80,0.990662
80,1.001298
80,0.999749
80,1.003641
80,0.998544
80,1.002626
80,0.990789
80,1.004930
80,1.000518
80,0.993482
80,1.006752
80,0.998982
80,1.012675
80,1.005985
80,0.993217
80,1.002935
80,1.007408
80,0.999797
80,0.999402
80,1.004587
80,1.003214
80,0.996477
80,0.997417
80,0.995853
80,1.001451
80,0.992906
80,0.999754
80,0.993168
80,1.001695
80,1.005329
80,1.000666
80,1.005342
80,1.001615
80,1.006441
80,1.000222
80,1.003843
80,1.005737
80,1.006345
80,1.006267
80,1.002542
80,0.990925
80,1.003178
80,0.985565
80,0.994384
80,1.003285
80,0.995567
80,1.005917
80,0.999457
80,1.001204
80,1.005644
80,1.000520
80,1.009215
80,0.996199
80,1.001536
80,1.007762
80,0.999998
80,0.998835
80,0.998924
80,1.000699
80,0.999938
80,1.005158
80,0.998887
80,0.995312
80,1.000096
80,0.999608
80,1.001541
80,0.997440
80,0.992082
80,0.995896
80,0.996300
80,1.004538
80,1.008849
80,1.001876
80,0.992262
80,1.003399
80,1.006847
80,0.996298
80,1.004326
80,1.006549
80,0.998333
80,0.985671
80,0.998131
80,1.004409
80,1.003557
80,0.994445
80,0.990430
80,1.005125
80,0.991731
80,0.998948
80,1.000115
80,0.992234
80,0.995296
80,0.992681
80,0.996175
80,0.999751
80,0.994604
80,1.003266
80,0.999028
80,1.000448
80,1.002671
80,1.015326
80,1.002535
80,1.002587
80,1.003272
80,1.002510
80,1.006270
80,0.995976
80,1.002323
80,1.002592
80,1.004620
80,0.998819
80,1.013182
80,1.000361
80,1.001041
80,1.001367
80,1.004252
80,0.997580
80,0.996184
80,0.997557
